Row ID,Order ID,DateKey,ShipDateKey,ProductKey,CustomerKey,GeographyKey,ShipModeKey,Sales,Quantity,Discount,Profit,Ship Days,Profit Margin,Returned Flag,Returned,Net Sales After Returns,Return Sales,Loss Flag,Discount Band
5688,CA-2015-131541,20150728,20150728,1252,238,332,4,129.888,6,0.2,12.98879999999999,0,0.0999999999999999,False,No,129.888,0.0,False,10-20%
5689,CA-2015-131541,20150728,20150728,1215,238,332,4,48.944,7,0.2,16.5186,0,0.3374999999999999,False,No,48.944,0.0,False,10-20%
5690,CA-2016-119550,20161226,20161231,1746,43,33,2,275.058,3,0.3,-90.3762,5,-0.3285714285714285,False,No,275.058,0.0,True,20-40%
5691,US-2016-138093,20161210,20161216,1280,367,309,2,27.36,9,0.0,9.3024,6,0.3399999999999999,False,No,27.36,0.0,False,0%
5692,US-2016-138093,20161210,20161216,423,367,309,2,44.75,5,0.0,20.584999999999997,6,0.4599999999999998,False,No,44.75,0.0,False,0%
5693,US-2016-138093,20161210,20161216,525,367,309,2,134.99,1,0.0,36.4473,6,0.2699999999999999,False,No,134.99,0.0,False,0%
5694,US-2016-138093,20161210,20161216,1715,367,309,2,26.4,5,0.0,12.672,6,0.48,False,No,26.4,0.0,False,0%
5695,US-2016-138093,20161210,20161216,324,367,309,2,542.9399999999999,3,0.0,141.1644,6,0.26,False,No,542.9399999999999,0.0,False,0%
5696,CA-2017-126165,20170505,20170507,973,734,10,1,71.08800000000001,2,0.2,-1.777200000000004,2,-0.025,False,No,71.08800000000001,0.0,True,10-20%
5697,CA-2018-126123,20181014,20181018,339,327,37,2,27.396,9,0.8,-42.46380000000002,4,-1.550000000000001,False,No,27.396,0.0,True,40%+
5698,CA-2018-126123,20181014,20181018,1081,327,37,2,13.455999999999998,1,0.8,-23.54800000000001,4,-1.7500000000000009,False,No,13.455999999999998,0.0,True,40%+
5699,CA-2017-143441,20171105,20171105,580,433,162,4,11.840000000000002,1,0.2,4.44,0,0.3749999999999999,False,No,11.840000000000002,0.0,False,10-20%
5700,CA-2018-148320,20181103,20181108,1666,39,10,2,35.88,6,0.0,17.581200000000003,5,0.49,False,No,35.88,0.0,False,0%
5701,CA-2017-125661,20171124,20171126,619,403,178,3,40.752,3,0.2,15.281999999999998,2,0.3749999999999999,False,No,40.752,0.0,False,10-20%
5702,CA-2017-125661,20171124,20171126,1068,403,178,3,139.96000000000004,5,0.2,-22.743500000000004,2,-0.1624999999999999,False,No,139.96000000000004,0.0,True,10-20%
5703,US-2015-123519,20151214,20151221,951,287,369,2,2.624,1,0.2,0.2951999999999996,7,0.1124999999999998,False,No,2.624,0.0,False,10-20%
5704,US-2015-123519,20151214,20151221,1338,287,369,2,136.53,1,0.4,-52.33650000000003,7,-0.3833333333333335,False,No,136.53,0.0,True,20-40%
5705,US-2015-123519,20151214,20151221,765,287,369,2,263.96,1,0.2,42.893499999999975,7,0.1624999999999999,False,No,263.96,0.0,False,10-20%
5706,CA-2015-155593,20151103,20151108,1563,262,70,2,11.64,3,0.0,3.3755999999999986,5,0.2899999999999998,False,No,11.64,0.0,False,0%
5707,CA-2018-136000,20180922,20180925,1596,465,30,1,40.176,3,0.2,14.563799999999995,3,0.3624999999999999,False,No,40.176,0.0,False,10-20%
5708,US-2016-160857,20160508,20160515,751,509,24,2,79.44,3,0.0,30.1872,7,0.38,True,Yes,0.0,79.44,False,0%
5709,US-2016-160857,20160508,20160515,1421,509,24,2,357.93,3,0.0,7.158600000000007,7,0.02,True,Yes,0.0,357.93,False,0%
5710,US-2016-160857,20160508,20160515,475,509,24,2,127.764,2,0.1,21.294000000000008,7,0.1666666666666667,True,Yes,0.0,127.764,False,0-10%
5711,US-2016-160857,20160508,20160515,362,509,24,2,2799.944,7,0.2,1014.9797,7,0.3625,True,Yes,0.0,2799.944,False,10-20%
5712,US-2016-160857,20160508,20160515,1542,509,24,2,19.44,3,0.0,9.3312,7,0.48,True,Yes,0.0,19.44,False,0%
5713,CA-2018-115805,20180731,20180731,522,148,156,4,36.792,1,0.2,4.139099999999999,0,0.1124999999999999,False,No,36.792,0.0,False,10-20%
5714,US-2015-143707,20150301,20150305,870,368,46,2,5.94,3,0.0,1.6038,4,0.27,False,No,5.94,0.0,False,0%
5715,CA-2018-116939,20180925,20180929,842,152,196,2,177.54999999999998,5,0.0,47.938500000000005,4,0.2700000000000001,False,No,177.54999999999998,0.0,False,0%
5716,CA-2016-124107,20161009,20161012,696,313,542,1,619.9499999999999,5,0.0,111.59099999999997,3,0.1799999999999999,False,No,619.9499999999999,0.0,False,0%
5717,CA-2016-124107,20161009,20161012,120,313,542,1,29.160000000000004,3,0.0,8.456399999999999,3,0.2899999999999999,False,No,29.160000000000004,0.0,False,0%
5718,CA-2016-124107,20161009,20161012,1452,313,542,1,57.96,7,0.0,27.2412,3,0.47,False,No,57.96,0.0,False,0%
5719,CA-2016-124107,20161009,20161012,931,313,542,1,29.403,3,0.1,5.227200000000001,3,0.1777777777777778,False,No,29.403,0.0,False,0-10%
5720,CA-2018-126550,20180329,20180402,1570,743,378,1,81.4,5,0.0,21.164000000000005,4,0.26,False,No,81.4,0.0,False,0%
5721,CA-2016-138674,20161114,20161117,53,11,331,3,8.72,5,0.2,2.289000000000001,3,0.2625000000000001,True,Yes,0.0,8.72,False,10-20%
5722,CA-2016-138674,20161114,20161117,1303,11,331,3,91.17600000000002,3,0.2,4.558799999999994,3,0.0499999999999999,True,Yes,0.0,91.17600000000002,False,10-20%
5723,CA-2016-138674,20161114,20161117,1234,11,331,3,159.96800000000002,4,0.2,29.993999999999986,3,0.1874999999999999,True,Yes,0.0,159.96800000000002,False,10-20%
5724,CA-2017-165820,20170926,20170930,833,62,10,2,12.96,2,0.0,6.2208000000000006,4,0.48,False,No,12.96,0.0,False,0%
5725,CA-2015-103191,20150922,20150927,943,501,156,2,331.536,3,0.2,-82.884,5,-0.25,False,No,331.536,0.0,True,10-20%
5726,CA-2016-103933,20160925,20160927,1337,113,165,3,899.91,9,0.0,395.9604000000001,2,0.44,False,No,899.91,0.0,False,0%
5727,CA-2016-110548,20160504,20160508,982,707,15,2,946.344,7,0.2,118.29299999999988,4,0.1249999999999998,False,No,946.344,0.0,False,10-20%
5728,CA-2018-117324,20181208,20181213,1090,188,8,2,178.11,3,0.0,32.0598,5,0.18,False,No,178.11,0.0,False,0%
5729,CA-2018-117324,20181208,20181213,964,188,8,2,1089.75,3,0.0,305.1300000000001,5,0.2800000000000001,False,No,1089.75,0.0,False,0%
5730,CA-2018-117324,20181208,20181213,581,188,8,2,61.06,2,0.0,28.0876,5,0.46,False,No,61.06,0.0,False,0%
5731,CA-2018-117324,20181208,20181213,1122,188,8,2,459.92,4,0.0,41.392799999999966,5,0.0899999999999999,False,No,459.92,0.0,False,0%
5732,CA-2018-117324,20181208,20181213,321,188,8,2,27.52,4,0.0,12.659199999999998,5,0.4599999999999999,False,No,27.52,0.0,False,0%
5733,CA-2018-143574,20180629,20180702,1532,113,546,3,638.82,9,0.0,185.2578,3,0.2899999999999999,False,No,638.82,0.0,False,0%
5734,CA-2018-143574,20180629,20180702,683,113,546,3,30.69,3,0.0,7.979400000000002,3,0.26,False,No,30.69,0.0,False,0%
5735,CA-2018-143574,20180629,20180702,981,113,546,3,25.16,2,0.0,8.554399999999998,3,0.3399999999999999,False,No,25.16,0.0,False,0%
5736,CA-2015-111773,20150629,20150703,1459,601,24,2,13.919999999999998,3,0.2,4.872000000000001,4,0.3500000000000001,False,No,13.919999999999998,0.0,False,10-20%
5737,CA-2015-148614,20150120,20150125,365,598,14,2,19.36,2,0.0,9.2928,5,0.48,True,Yes,0.0,19.36,False,0%
5738,CA-2015-148614,20150120,20150125,77,598,14,2,19.3,2,0.0,5.789999999999999,5,0.2999999999999999,True,Yes,0.0,19.3,False,0%
5739,CA-2017-156139,20171231,20180106,1400,670,10,2,38.376000000000005,3,0.2,13.4316,6,0.3499999999999999,False,No,38.376000000000005,0.0,False,10-20%
5740,US-2018-147886,20180328,20180331,1642,705,262,3,12.96,2,0.0,6.3504000000000005,3,0.49,True,Yes,0.0,12.96,False,0%
5741,US-2018-147886,20180328,20180331,751,705,262,3,26.48,1,0.0,10.0624,3,0.38,True,Yes,0.0,26.48,False,0%
5742,US-2018-147886,20180328,20180331,1094,705,262,3,532.72,2,0.2,53.27199999999999,3,0.0999999999999999,True,Yes,0.0,532.72,False,10-20%
5743,US-2018-147886,20180328,20180331,653,705,262,3,26.72,4,0.0,12.8256,3,0.48,True,Yes,0.0,26.72,False,0%
5744,US-2018-147886,20180328,20180331,579,705,262,3,20.04,3,0.0,9.6192,3,0.48,True,Yes,0.0,20.04,False,0%
5745,US-2018-147886,20180328,20180331,419,705,262,3,795.48,7,0.0,7.954799999999963,3,0.0099999999999999,True,Yes,0.0,795.48,False,0%
5746,US-2018-147886,20180328,20180331,1393,705,262,3,21.56,7,0.0,6.899199999999999,3,0.3199999999999999,True,Yes,0.0,21.56,False,0%
5747,CA-2017-113733,20171208,20171212,496,24,255,2,249.58400000000003,2,0.2,31.197999999999983,4,0.1249999999999999,False,No,249.58400000000003,0.0,False,10-20%
5748,CA-2017-113733,20171208,20171212,722,24,255,2,68.112,3,0.2,17.879399999999997,4,0.2624999999999999,False,No,68.112,0.0,False,10-20%
5749,CA-2017-113733,20171208,20171212,1692,24,255,2,16.560000000000002,3,0.2,-2.4840000000000018,4,-0.15,False,No,16.560000000000002,0.0,True,10-20%
5750,CA-2018-104913,20181118,20181122,1251,55,256,2,74.95,5,0.0,36.7255,4,0.49,False,No,74.95,0.0,False,0%
5751,CA-2015-145800,20150530,20150605,11,758,547,2,355.455,3,0.5,-184.83660000000003,6,-0.5200000000000001,False,No,355.455,0.0,True,40%+
5752,CA-2017-125850,20170122,20170128,1761,225,89,2,44.400000000000006,3,0.0,22.200000000000003,6,0.5,False,No,44.400000000000006,0.0,False,0%
5753,CA-2017-125850,20170122,20170128,618,225,89,2,20.65,5,0.0,9.499,6,0.4599999999999999,False,No,20.65,0.0,False,0%
5754,CA-2017-118514,20170203,20170210,378,703,127,2,866.4,4,0.0,225.264,7,0.26,False,No,866.4,0.0,False,0%
5755,CA-2016-150749,20160329,20160403,325,239,29,1,5.56,2,0.0,1.4455999999999998,5,0.2599999999999999,False,No,5.56,0.0,False,0%
5756,CA-2015-163748,20151014,20151018,1684,644,7,2,3.1599999999999997,4,0.8,-8.532,4,-2.7000000000000006,False,No,3.1599999999999997,0.0,True,40%+
5757,CA-2015-163748,20151014,20151018,616,644,7,2,1999.96,5,0.2,624.9875,4,0.3124999999999999,False,No,1999.96,0.0,False,10-20%
5758,CA-2016-119634,20160811,20160816,1007,769,315,2,46.152,3,0.2,12.114900000000002,5,0.2625,False,No,46.152,0.0,False,10-20%
5759,CA-2016-149300,20161122,20161123,1735,4,187,3,32.985,3,0.5,-1.9791000000000023,1,-0.06,False,No,32.985,0.0,True,40%+
5760,US-2017-111528,20171230,20171230,773,656,4,4,481.32,4,0.0,125.14319999999998,0,0.2599999999999999,True,Yes,0.0,481.32,False,0%
5761,US-2017-111528,20171230,20171230,417,656,4,4,6.384,1,0.2,2.1546000000000003,0,0.3375,True,Yes,0.0,6.384,False,10-20%
5762,CA-2018-158169,20180812,20180815,1108,595,548,3,542.9399999999999,3,0.0,152.02319999999995,3,0.2799999999999999,False,No,542.9399999999999,0.0,False,0%
5763,CA-2018-158169,20180812,20180815,1002,595,548,3,54.92,4,0.0,19.7712,3,0.36,False,No,54.92,0.0,False,0%
5764,CA-2016-162047,20161103,20161105,1579,93,256,3,1448.8200000000002,10,0.1,209.27399999999992,2,0.1444444444444443,False,No,1448.8200000000002,0.0,False,0-10%
5765,CA-2016-117772,20160910,20160912,1756,431,6,1,353.88,6,0.0,17.69399999999999,2,0.0499999999999999,False,No,353.88,0.0,False,0%
5766,US-2015-126340,20151108,20151114,873,13,549,2,333.576,3,0.2,25.018199999999997,6,0.0749999999999999,False,No,333.576,0.0,False,10-20%
5767,CA-2017-149685,20171008,20171015,1352,328,66,2,60.144000000000005,6,0.2,20.298599999999997,7,0.3374999999999998,False,No,60.144000000000005,0.0,False,10-20%
5768,CA-2018-126396,20180908,20180912,937,754,33,1,85.2,6,0.2,20.235,4,0.2374999999999999,False,No,85.2,0.0,False,10-20%
5769,CA-2016-154900,20160225,20160301,1043,287,344,2,3.15,1,0.0,1.512,5,0.48,False,No,3.15,0.0,False,0%
5770,CA-2016-154900,20160225,20160301,127,287,344,2,22.72,4,0.0,10.223999999999998,5,0.4499999999999999,False,No,22.72,0.0,False,0%
5771,CA-2016-103835,20160924,20160928,528,465,4,2,14.91,3,0.0,4.6221,4,0.31,False,No,14.91,0.0,False,0%
5772,CA-2016-103835,20160924,20160928,1365,465,4,2,1158.12,4,0.0,335.85479999999984,4,0.2899999999999998,False,No,1158.12,0.0,False,0%
5773,CA-2016-158939,20161126,20161201,350,106,335,2,599.99,1,0.0,233.9961,5,0.39,False,No,599.99,0.0,False,0%
5774,CA-2017-117408,20170831,20170906,356,237,527,2,23.968000000000004,2,0.2,2.396799999999999,6,0.0999999999999999,False,No,23.968000000000004,0.0,False,10-20%
5775,CA-2017-142398,20170412,20170416,1757,444,2,2,638.2880000000001,7,0.2,-31.91440000000001,4,-0.05,True,Yes,0.0,638.2880000000001,True,10-20%
5776,CA-2017-142398,20170412,20170416,730,444,2,2,13.208000000000002,1,0.2,4.622800000000001,4,0.35,True,Yes,0.0,13.208000000000002,False,10-20%
5777,CA-2017-105277,20171204,20171208,626,216,136,2,15.528,3,0.2,5.823,4,0.375,False,No,15.528,0.0,False,10-20%
5778,CA-2017-112060,20171204,20171209,922,447,10,2,104.85,1,0.0,50.328,5,0.48,False,No,104.85,0.0,False,0%
5779,CA-2015-105270,20151111,20151118,401,276,142,2,30.48,3,0.0,7.924800000000001,7,0.26,True,Yes,0.0,30.48,False,0%
5780,CA-2015-105270,20151111,20151118,1154,276,142,2,112.648,1,0.2,11.264799999999996,7,0.0999999999999999,True,Yes,0.0,112.648,False,10-20%
5781,US-2016-159513,20160402,20160409,1762,480,14,2,71.976,3,0.2,24.2919,7,0.3374999999999999,False,No,71.976,0.0,False,10-20%
5782,CA-2016-155586,20161212,20161216,148,191,550,1,2.21,1,0.0,0.5967,4,0.27,False,No,2.21,0.0,False,0%
5783,CA-2016-155586,20161212,20161216,777,191,550,1,15.52,4,0.0,7.4496,4,0.48,False,No,15.52,0.0,False,0%
5784,CA-2016-155586,20161212,20161216,1347,191,550,1,36.44,4,0.0,16.397999999999996,4,0.4499999999999999,False,No,36.44,0.0,False,0%
5785,CA-2018-141117,20181002,20181008,367,766,331,2,217.764,6,0.7,-384.7164,6,-1.7666666666666666,False,No,217.764,0.0,True,40%+
5786,CA-2018-141117,20181002,20181008,598,766,331,2,39.072,6,0.2,4.395599999999998,6,0.1124999999999999,False,No,39.072,0.0,False,10-20%
5787,CA-2018-141117,20181002,20181008,829,766,331,2,22.638,7,0.7,-16.6012,6,-0.7333333333333332,False,No,22.638,0.0,True,40%+
5788,CA-2018-141117,20181002,20181008,1386,766,331,2,95.144,7,0.2,10.703699999999987,6,0.1124999999999998,False,No,95.144,0.0,False,10-20%
5789,CA-2018-115070,20180410,20180414,1393,770,134,1,12.320000000000002,5,0.2,1.8479999999999983,4,0.1499999999999998,False,No,12.320000000000002,0.0,False,10-20%
5790,CA-2018-115070,20180410,20180414,697,770,134,1,4.4190000000000005,3,0.7,-3.0933,4,-0.7,False,No,4.4190000000000005,0.0,True,40%+
5791,CA-2018-140186,20180929,20181002,660,311,411,3,35.0,7,0.0,16.8,3,0.48,True,Yes,0.0,35.0,False,0%
5792,CA-2018-140186,20180929,20181002,956,311,411,3,72.784,1,0.2,0.0,3,0.0,True,Yes,0.0,72.784,False,10-20%
5793,CA-2018-140186,20180929,20181002,415,311,411,3,97.84,2,0.0,25.4384,3,0.26,True,Yes,0.0,97.84,False,0%
5794,CA-2018-140186,20180929,20181002,29,311,411,3,51.75,1,0.0,15.525,3,0.3,True,Yes,0.0,51.75,False,0%
5795,CA-2018-140186,20180929,20181002,706,311,411,3,46.672,2,0.2,16.3352,3,0.35,True,Yes,0.0,46.672,False,10-20%
5796,CA-2015-124856,20150929,20151003,1450,437,165,1,1395.54,9,0.0,362.8404000000001,4,0.26,False,No,1395.54,0.0,False,0%
5797,CA-2015-124856,20150929,20151003,139,437,165,1,117.36,4,0.0,36.38159999999999,4,0.3099999999999999,False,No,117.36,0.0,False,0%
5798,CA-2015-124856,20150929,20151003,920,437,165,1,18.9,3,0.0,8.693999999999999,4,0.4599999999999999,False,No,18.9,0.0,False,0%
5799,CA-2015-124856,20150929,20151003,969,437,165,1,77.52,2,0.0,37.9848,4,0.49,False,No,77.52,0.0,False,0%
5800,CA-2015-166716,20150820,20150825,1497,258,27,1,421.372,2,0.3,-6.019600000000054,5,-0.0142857142857144,False,No,421.372,0.0,True,20-40%
5801,CA-2015-123225,20150711,20150714,1150,439,295,3,575.9680000000001,4,0.2,43.19760000000002,3,0.075,True,Yes,0.0,575.9680000000001,False,10-20%
5802,CA-2015-123225,20150711,20150714,1554,439,295,3,10.368000000000002,2,0.2,3.6288,3,0.3499999999999999,True,Yes,0.0,10.368000000000002,False,10-20%
5803,CA-2016-163440,20160322,20160324,434,77,381,3,15.984000000000002,2,0.2,1.1988000000000003,2,0.075,False,No,15.984000000000002,0.0,False,10-20%
5804,US-2018-106796,20180512,20180519,1047,656,158,2,10.272000000000002,3,0.2,1.1555999999999984,7,0.1124999999999998,False,No,10.272000000000002,0.0,False,10-20%
5805,CA-2018-113873,20181113,20181119,1221,723,78,2,61.792,4,0.2,6.179200000000002,6,0.1,False,No,61.792,0.0,False,10-20%
5806,CA-2018-113873,20181113,20181119,714,723,78,2,205.9992,3,0.32,-27.264600000000016,6,-0.1323529411764706,False,No,205.9992,0.0,True,20-40%
5807,CA-2017-149783,20170904,20170907,728,112,366,1,12.192,3,0.2,4.1148,3,0.3374999999999999,False,No,12.192,0.0,False,10-20%
5808,CA-2017-149783,20170904,20170907,1310,112,366,1,87.168,2,0.2,8.716800000000006,3,0.1,False,No,87.168,0.0,False,10-20%
5809,CA-2017-149783,20170904,20170907,1572,112,366,1,31.744,2,0.2,8.332800000000002,3,0.2625,False,No,31.744,0.0,False,10-20%
5810,CA-2017-125017,20170206,20170211,480,209,429,2,132.22400000000002,4,0.2,-18.1808,5,-0.1374999999999999,False,No,132.22400000000002,0.0,True,10-20%
5811,US-2016-163279,20160322,20160326,814,252,89,2,105.52,4,0.0,48.5392,4,0.4599999999999999,False,No,105.52,0.0,False,0%
5812,US-2016-163279,20160322,20160326,1763,252,89,2,91.96,2,0.0,15.633199999999988,4,0.1699999999999998,False,No,91.96,0.0,False,0%
5813,US-2016-163279,20160322,20160326,648,252,89,2,1487.976,3,0.2,185.99699999999984,4,0.1249999999999998,False,No,1487.976,0.0,False,10-20%
5814,CA-2016-150196,20160702,20160703,1724,257,24,3,19.44,3,0.0,9.3312,1,0.48,False,No,19.44,0.0,False,0%
5815,US-2016-106495,20160615,20160617,1208,550,86,3,11.672,1,0.2,-0.7295000000000007,2,-0.0625,False,No,11.672,0.0,True,10-20%
5816,CA-2015-124730,20151126,20151126,600,202,551,4,279.96,4,0.0,78.3888,0,0.28,False,No,279.96,0.0,False,0%
5817,CA-2015-124730,20151126,20151126,62,202,551,4,12.912,3,0.2,4.6806,0,0.3625,False,No,12.912,0.0,False,10-20%
5818,CA-2015-124730,20151126,20151126,881,202,551,4,17.088,4,0.2,5.767199999999999,0,0.3374999999999999,False,No,17.088,0.0,False,10-20%
5819,CA-2015-124730,20151126,20151126,323,202,551,4,93.15,9,0.0,44.712,0,0.4800000000000001,False,No,93.15,0.0,False,0%
5820,CA-2015-124730,20151126,20151126,746,202,551,4,11.52,4,0.0,5.6448,0,0.49,False,No,11.52,0.0,False,0%
5821,CA-2018-117632,20180512,20180518,1421,729,35,2,238.62,2,0.0,4.772400000000005,6,0.02,False,No,238.62,0.0,False,0%
5822,CA-2018-117632,20180512,20180518,1038,729,35,2,7.77,1,0.0,2.0979,6,0.27,False,No,7.77,0.0,False,0%
5823,CA-2018-117632,20180512,20180518,720,729,35,2,285.48,5,0.2,-10.705500000000043,6,-0.0375000000000001,False,No,285.48,0.0,True,10-20%
5824,CA-2018-117632,20180512,20180518,1121,729,35,2,19.168000000000003,4,0.2,6.4692,6,0.3374999999999999,False,No,19.168000000000003,0.0,False,10-20%
5825,CA-2015-115056,20150502,20150502,931,240,48,4,26.136000000000003,3,0.2,1.9602000000000004,0,0.075,False,No,26.136000000000003,0.0,False,10-20%
5826,CA-2018-161067,20180903,20180906,977,684,46,1,419.4,4,0.0,201.312,3,0.48,False,No,419.4,0.0,False,0%
5827,CA-2018-161067,20180903,20180906,1720,684,46,1,90.801,1,0.1,14.1246,3,0.1555555555555555,False,No,90.801,0.0,False,0-10%
5828,CA-2018-161067,20180903,20180906,212,684,46,1,181.764,2,0.1,-8.07840000000002,3,-0.0444444444444445,False,No,181.764,0.0,True,0-10%
5829,CA-2018-161067,20180903,20180906,1062,684,46,1,5.56,2,0.0,2.224,3,0.3999999999999999,False,No,5.56,0.0,False,0%
5830,CA-2017-122063,20171203,20171207,310,463,239,2,581.96,2,0.0,104.75279999999998,4,0.1799999999999999,False,No,581.96,0.0,False,0%
5831,CA-2017-122063,20171203,20171207,1145,463,239,2,29.98,1,0.0,8.0946,4,0.2699999999999999,False,No,29.98,0.0,False,0%
5832,CA-2016-111206,20160718,20160722,1302,289,189,2,519.96,4,0.0,176.7864,4,0.34,False,No,519.96,0.0,False,0%
5833,CA-2017-142895,20170721,20170726,949,444,5,2,6.264,3,0.2,2.0358,5,0.325,False,No,6.264,0.0,False,10-20%
5834,CA-2017-142895,20170721,20170726,956,444,5,2,363.92,5,0.2,0.0,5,0.0,False,No,363.92,0.0,False,10-20%
5835,CA-2016-101868,20160609,20160616,1637,78,329,2,64.2,5,0.7,-42.79999999999998,7,-0.6666666666666664,False,No,64.2,0.0,True,40%+
5836,CA-2016-101868,20160609,20160616,1161,78,329,2,38.52,3,0.7,-26.964,7,-0.7,False,No,38.52,0.0,True,40%+
5837,CA-2016-101868,20160609,20160616,1701,78,329,2,72.6,5,0.2,-8.167499999999993,7,-0.1124999999999999,False,No,72.6,0.0,True,10-20%
5838,CA-2018-133207,20181127,20181203,1764,771,2,2,57.568,4,0.2,5.756800000000002,6,0.1,False,No,57.568,0.0,False,10-20%
5839,CA-2016-132948,20160327,20160403,1765,598,61,2,83.69999999999999,5,0.0,3.3479999999999954,7,0.0399999999999999,False,No,83.69999999999999,0.0,False,0%
5840,CA-2016-134992,20160922,20160926,1194,676,102,1,32.400000000000006,5,0.0,15.552,4,0.48,False,No,32.400000000000006,0.0,False,0%
5841,CA-2016-134992,20160922,20160926,929,676,102,1,47.98,2,0.0,11.035399999999996,4,0.2299999999999999,False,No,47.98,0.0,False,0%
5842,CA-2016-126725,20161117,20161121,1766,575,189,2,415.9680000000001,4,0.2,51.99599999999998,4,0.1249999999999999,False,No,415.9680000000001,0.0,False,10-20%
5843,CA-2016-126725,20161117,20161121,887,575,189,2,304.9,5,0.0,6.097999999999999,4,0.0199999999999999,False,No,304.9,0.0,False,0%
5844,CA-2016-126725,20161117,20161121,1703,575,189,2,80.96,4,0.0,29.145599999999995,4,0.36,False,No,80.96,0.0,False,0%
5845,CA-2016-126725,20161117,20161121,1668,575,189,2,777.21,7,0.0,54.40469999999996,4,0.0699999999999999,False,No,777.21,0.0,False,0%
5846,CA-2016-126725,20161117,20161121,989,575,189,2,32.400000000000006,5,0.0,15.552,4,0.48,False,No,32.400000000000006,0.0,False,0%
5847,CA-2016-126725,20161117,20161121,902,575,189,2,225.568,2,0.2,2.81959999999998,4,0.0124999999999999,False,No,225.568,0.0,False,10-20%
5848,CA-2016-126725,20161117,20161121,1123,575,189,2,36.6,3,0.0,15.372000000000002,4,0.4200000000000001,False,No,36.6,0.0,False,0%
5849,CA-2016-121783,20161110,20161114,848,179,531,2,715.64,2,0.0,178.90999999999997,4,0.2499999999999999,False,No,715.64,0.0,False,0%
5850,CA-2016-121783,20161110,20161114,1245,179,531,2,795.51,3,0.0,143.19179999999994,4,0.1799999999999999,False,No,795.51,0.0,False,0%
5851,CA-2016-121783,20161110,20161114,1573,179,531,2,549.99,1,0.0,274.995,4,0.5,False,No,549.99,0.0,False,0%
5852,CA-2016-121783,20161110,20161114,445,179,531,2,74.76,3,0.0,34.3896,4,0.4599999999999999,False,No,74.76,0.0,False,0%
5853,CA-2016-121783,20161110,20161114,222,179,531,2,29.22,3,0.0,12.856800000000002,4,0.44,False,No,29.22,0.0,False,0%
5854,US-2015-138835,20150910,20150914,309,527,221,2,9.64,2,0.0,4.7236,4,0.49,False,No,9.64,0.0,False,0%
5855,CA-2016-112214,20160805,20160811,1199,707,78,2,33.48800000000001,7,0.2,-1.2558000000000051,6,-0.0375000000000001,False,No,33.48800000000001,0.0,True,10-20%
5856,CA-2016-112214,20160805,20160811,1512,707,78,2,23.04,3,0.2,-4.895999999999999,6,-0.2124999999999999,False,No,23.04,0.0,True,10-20%
5857,CA-2016-112214,20160805,20160811,1283,707,78,2,1.3619999999999997,1,0.8,-2.1792000000000007,6,-1.600000000000001,False,No,1.3619999999999997,0.0,True,40%+
5858,CA-2016-112214,20160805,20160811,1257,707,78,2,14.76,5,0.6,-11.439000000000004,6,-0.7750000000000002,False,No,14.76,0.0,True,40%+
5859,US-2018-153255,20180903,20180907,1602,301,138,1,239.666,2,0.15,14.098,4,0.0588235294117647,False,No,239.666,0.0,False,10-20%
5860,CA-2016-108119,20161101,20161108,1001,653,552,2,301.96,2,0.0,45.29399999999998,7,0.1499999999999999,False,No,301.96,0.0,False,0%
5861,CA-2016-157434,20160429,20160504,1051,83,75,1,7.968000000000001,2,0.2,2.8884000000000007,5,0.3625,False,No,7.968000000000001,0.0,False,10-20%
5862,CA-2017-101525,20170501,20170504,1767,633,367,1,109.92,2,0.0,53.8608,3,0.49,False,No,109.92,0.0,False,0%
5863,CA-2017-101525,20170501,20170504,1308,633,367,1,19.44,3,0.0,9.3312,3,0.48,False,No,19.44,0.0,False,0%
5864,CA-2017-101525,20170501,20170504,797,633,367,1,11.16,2,0.0,4.3524,3,0.39,False,No,11.16,0.0,False,0%
5865,US-2015-117968,20150805,20150807,1277,603,317,1,79.47,3,0.0,22.251600000000003,2,0.28,False,No,79.47,0.0,False,0%
5866,US-2015-117968,20150805,20150807,1606,603,317,1,4.56,2,0.0,2.0064,2,0.44,False,No,4.56,0.0,False,0%
5867,US-2015-117968,20150805,20150807,630,603,317,1,1133.35,5,0.0,294.67100000000005,2,0.26,False,No,1133.35,0.0,False,0%
5868,CA-2017-158211,20170104,20170108,513,131,106,2,4.672,1,0.2,0.5839999999999999,4,0.1249999999999999,False,No,4.672,0.0,False,10-20%
5869,CA-2017-158211,20170104,20170108,921,131,106,2,104.58,6,0.7,-80.17800000000003,4,-0.7666666666666668,False,No,104.58,0.0,True,40%+
5870,CA-2017-152247,20171107,20171112,446,672,553,2,1603.1360000000002,4,0.2,100.19599999999996,5,0.0624999999999999,False,No,1603.1360000000002,0.0,False,10-20%
5871,CA-2017-128223,20170614,20170614,1745,183,159,4,1293.4879999999998,7,0.2,80.84300000000007,0,0.0625,False,No,1293.4879999999998,0.0,False,10-20%
5872,CA-2017-154235,20170924,20170928,102,77,464,2,127.95,3,0.0,21.751499999999982,4,0.1699999999999999,False,No,127.95,0.0,False,0%
5873,CA-2018-129910,20180330,20180403,43,468,113,2,59.76,1,0.0,16.732800000000005,4,0.2800000000000001,False,No,59.76,0.0,False,0%
